event_id,event_type,payload_size_kb,endpoint_id,endpoint_health_score,rate_limit_per_minute,total_attempts,timeout_count,server_error_count,client_error_count,success_count,avg_response_time,max_response_time,replay_count,duplicate_count,retry_count,timeout_ratio,error_ratio,is_recovered,priority_critical,priority_high,priority_low,priority_medium
evt_dup_fe0a5fd2,invoice.paid,251,ep_00054,0.953,60,1,0,0,0,1,753.0,753,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_dup_4587849b,compliance.submitted,231,ep_00067,0.871,30,3,0,0,3,0,936.3333333333334,1496,0.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_009768,invoice.paid,263,ep_00199,0.887,60,2,0,1,0,1,513.0,581,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_002980,invoice.validated,223,ep_00142,0.999,60,1,0,0,0,1,440.0,440,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_011820,invoice.validated,167,ep_00381,0.779,200,1,0,0,0,1,621.0,621,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_004017,compliance.failed,334,ep_00264,0.757,500,5,0,0,5,0,609.8,966,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_009645,invoice.created,53,ep_00067,0.871,30,1,0,0,0,1,742.0,742,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_006443,invoice.paid,338,ep_00257,0.999,100,3,0,0,3,0,136.33333333333334,209,0.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_dup_632fd96d,invoice.paid,56,ep_00311,0.854,60,1,0,0,0,1,623.0,623,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_001360,invoice.paid,402,ep_00449,0.818,60,2,0,1,0,1,407.0,418,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_dup_8c484f51,compliance.submitted,380,ep_00201,0.923,200,6,0,6,0,0,560.8333333333334,986,1.0,0.0,5,0.0,1.0,0,False,True,False,False
evt_009021,compliance.failed,356,ep_00059,0.92,30,1,0,0,0,1,689.0,689,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_005708,compliance.failed,123,ep_00072,0.999,500,1,0,0,0,1,884.0,884,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012693,invoice.created,524,ep_00132,0.888,60,3,0,0,3,0,709.3333333333334,876,0.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_012873,invoice.paid,162,ep_00416,0.79,60,1,0,0,0,1,665.0,665,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_008688,compliance.submitted,229,ep_00128,0.812,500,3,0,0,2,1,349.0,548,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_010754,invoice.paid,424,ep_00290,0.805,100,1,0,0,0,1,213.0,213,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_007483,compliance.failed,379,ep_00455,0.816,60,2,0,0,2,0,296.5,470,0.0,0.0,1,0.0,1.0,0,False,False,False,True
evt_007478,invoice.created,82,ep_00018,0.918,60,1,0,0,0,1,278.0,278,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_001495,invoice.validated,122,ep_00139,0.978,200,1,0,0,0,1,415.0,415,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013968,invoice.rejected,139,ep_00041,0.969,30,1,0,0,0,1,792.0,792,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_005804,invoice.paid,456,ep_00045,0.703,60,2,0,0,2,0,448.0,678,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_011853,compliance.submitted,402,ep_00550,0.808,30,2,0,1,0,1,705.0,913,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_014456,invoice.paid,398,ep_00371,0.883,500,1,0,0,0,1,653.0,653,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011361,invoice.paid,378,ep_00004,0.999,200,1,0,0,0,1,385.0,385,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_002388,compliance.submitted,505,ep_00326,0.734,200,3,0,0,2,1,694.6666666666666,968,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_004706,compliance.failed,184,ep_00270,0.896,200,3,0,0,2,1,483.6666666666667,534,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_009054,invoice.validated,256,ep_00134,0.937,60,1,0,0,0,1,678.0,678,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_001527,invoice.paid,727,ep_00574,0.854,30,3,1,2,0,1,567.3333333333334,715,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_001412,invoice.paid,193,ep_00319,0.919,200,3,0,0,2,1,423.6666666666667,671,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_003522,invoice.paid,480,ep_00052,0.834,30,1,0,0,0,1,1245.0,1245,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009101,invoice.created,167,ep_00320,0.864,30,3,0,2,0,1,890.0,1417,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_dup_debdc867,invoice.validated,628,ep_00309,0.946,30,5,0,5,0,0,567.8,731,1.0,0.0,4,0.0,1.0,0,False,False,False,True
evt_002341,invoice.paid,33,ep_00111,0.65,200,1,0,0,0,1,712.0,712,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_007672,invoice.validated,125,ep_00501,0.991,60,1,0,0,0,1,568.0,568,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_013416,invoice.paid,202,ep_00577,0.908,200,3,0,0,2,1,723.6666666666666,923,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_011195,invoice.created,572,ep_00363,0.867,200,6,0,0,6,0,548.8333333333334,1103,0.0,0.0,5,0.0,1.0,0,False,False,True,False
evt_001429,invoice.paid,294,ep_00381,0.779,200,1,0,0,0,1,637.0,637,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_006223,invoice.paid,250,ep_00133,0.753,500,4,0,4,0,0,709.5,1246,1.0,0.0,3,0.0,1.0,0,False,False,True,False
evt_004843,invoice.created,239,ep_00097,0.916,60,4,0,0,4,0,701.75,832,0.0,0.0,3,0.0,1.0,0,False,False,True,False
evt_007151,compliance.submitted,731,ep_00062,0.858,30,1,0,0,0,1,553.0,553,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_012739,compliance.failed,201,ep_00520,0.97,60,4,0,0,4,0,564.75,1182,0.0,0.0,3,0.0,1.0,0,False,True,False,False
evt_007634,invoice.created,633,ep_00486,0.709,500,2,0,1,0,1,845.5,1185,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_004258,invoice.created,223,ep_00202,0.947,30,6,0,0,6,0,574.1666666666666,784,0.0,0.0,5,0.0,1.0,0,False,True,False,False
evt_014200,invoice.paid,158,ep_00140,0.732,200,2,0,1,0,1,810.5,1063,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_011020,invoice.created,193,ep_00276,0.935,200,3,1,2,0,1,912.0,1232,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_003583,invoice.paid,77,ep_00259,0.933,100,1,0,0,0,1,967.0,967,1.0,1.0,0,0.0,0.0,1,False,False,False,True
evt_002177,compliance.submitted,446,ep_00198,0.898,100,3,1,2,0,1,1048.6666666666667,1188,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_009893,invoice.paid,337,ep_00324,0.999,30,5,0,0,5,0,429.0,671,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_000568,invoice.validated,148,ep_00105,0.861,200,1,0,0,0,1,1204.0,1204,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_dup_6d3bd0d0,invoice.created,124,ep_00435,0.999,500,1,0,0,0,1,1304.0,1304,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_012979,invoice.created,310,ep_00428,0.962,500,1,0,0,0,1,1050.0,1050,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_012030,invoice.paid,229,ep_00130,0.82,60,1,0,0,0,1,631.0,631,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_005165,invoice.validated,199,ep_00481,0.865,30,3,0,0,2,1,427.3333333333333,808,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_009189,compliance.submitted,99,ep_00136,0.999,30,3,0,0,2,1,563.0,1219,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_006792,invoice.validated,135,ep_00589,0.98,200,2,0,1,0,1,507.5,923,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_013910,invoice.paid,290,ep_00229,0.794,500,2,0,0,2,0,539.0,790,1.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_011910,invoice.rejected,292,ep_00290,0.805,100,3,0,0,2,1,683.3333333333334,961,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_002995,invoice.created,132,ep_00578,0.973,30,3,0,2,0,1,546.6666666666666,691,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_dup_1ed8368c,invoice.paid,44,ep_00198,0.898,100,1,0,0,0,1,914.0,914,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_012269,invoice.created,244,ep_00450,0.753,30,1,0,0,0,1,380.0,380,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_5fcb8a3d,compliance.submitted,209,ep_00573,0.919,30,5,0,0,5,0,511.0,861,0.0,0.0,4,0.0,1.0,0,False,False,False,True
evt_014691,invoice.created,245,ep_00373,0.999,100,2,0,1,0,1,785.0,861,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_008919,compliance.submitted,264,ep_00024,0.709,100,1,0,0,0,1,440.0,440,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_004580,invoice.paid,180,ep_00065,0.978,60,3,1,2,0,1,996.0,1264,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_014632,invoice.created,250,ep_00380,0.783,30,3,0,0,3,0,667.0,726,0.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_009979,invoice.paid,202,ep_00423,0.85,30,1,0,0,0,1,408.0,408,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_007677,invoice.rejected,218,ep_00198,0.898,100,3,0,2,0,1,364.0,776,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_009304,invoice.created,165,ep_00392,0.939,30,1,0,0,0,1,577.0,577,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_003964,invoice.paid,295,ep_00265,0.85,200,1,0,0,0,1,768.0,768,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_003440,invoice.validated,168,ep_00131,0.694,60,1,0,0,0,1,675.0,675,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000679,invoice.validated,273,ep_00319,0.919,200,3,0,2,0,1,427.0,600,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000230,invoice.paid,593,ep_00501,0.991,60,1,0,0,0,1,767.0,767,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000995,invoice.created,174,ep_00004,0.999,200,1,0,0,0,1,963.0,963,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_012670,invoice.paid,553,ep_00562,0.999,200,3,0,2,0,1,832.3333333333334,1045,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_012704,invoice.rejected,229,ep_00530,0.771,60,1,0,0,0,1,814.0,814,1.0,1.0,0,0.0,0.0,1,False,True,False,False
evt_008539,compliance.failed,573,ep_00548,0.856,200,3,0,0,2,1,358.3333333333333,777,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_009748,invoice.rejected,245,ep_00109,0.911,30,3,0,0,3,0,498.3333333333333,685,0.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_000813,compliance.failed,384,ep_00076,0.979,30,1,0,0,0,1,492.0,492,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_011219,invoice.validated,112,ep_00024,0.709,100,1,0,0,0,1,505.0,505,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012273,invoice.paid,146,ep_00098,0.911,200,3,0,0,2,1,433.0,655,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_007013,compliance.submitted,123,ep_00526,0.663,200,3,0,0,2,1,478.0,564,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_006338,invoice.validated,280,ep_00232,0.906,100,3,0,0,2,1,569.6666666666666,695,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_dup_78229fb6,invoice.validated,107,ep_00017,0.758,500,1,0,0,0,1,576.0,576,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_002940,compliance.failed,278,ep_00457,0.867,500,2,0,2,0,0,551.0,753,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_008210,compliance.failed,777,ep_00509,0.886,100,3,1,2,0,1,540.0,830,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,True,False,False,False
evt_013662,invoice.validated,431,ep_00523,0.8,100,3,0,0,2,1,403.6666666666667,513,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_002857,invoice.validated,403,ep_00213,0.994,100,1,0,0,0,1,50.0,50,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_010960,invoice.created,233,ep_00199,0.887,60,1,0,0,0,1,815.0,815,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009622,invoice.paid,222,ep_00098,0.911,200,3,0,0,2,1,851.0,1144,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_014371,invoice.paid,280,ep_00370,0.787,500,1,0,0,0,1,855.0,855,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000479,invoice.created,417,ep_00171,0.773,200,1,0,0,0,1,50.0,50,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013058,invoice.created,360,ep_00150,0.916,500,3,0,2,0,1,640.6666666666666,843,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_003394,invoice.validated,323,ep_00066,0.999,60,1,0,0,0,1,374.0,374,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_011735,invoice.validated,171,ep_00137,0.786,200,3,0,0,2,1,593.3333333333334,1100,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_dup_bf96decb,invoice.validated,231,ep_00199,0.887,60,1,0,0,0,1,449.0,449,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010367,invoice.validated,234,ep_00190,0.698,100,6,0,0,6,0,521.1666666666666,826,0.0,0.0,5,0.0,1.0,0,False,True,False,False
evt_000050,invoice.paid,199,ep_00257,0.999,100,3,1,2,0,1,563.6666666666666,825,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_dup_1976246b,invoice.created,53,ep_00067,0.871,30,3,1,2,0,1,461.6666666666667,504,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_005935,invoice.created,304,ep_00194,0.731,100,3,1,2,0,1,799.0,1077,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_013054,invoice.rejected,370,ep_00316,0.883,60,6,0,6,0,0,666.3333333333334,914,0.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_004191,compliance.failed,70,ep_00023,0.888,100,1,0,0,0,1,371.0,371,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_000220,invoice.validated,259,ep_00316,0.883,60,3,0,0,2,1,1139.0,1534,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_013034,compliance.submitted,367,ep_00382,0.808,100,1,0,0,0,1,453.0,453,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_006775,invoice.created,360,ep_00574,0.854,30,3,0,2,0,1,662.3333333333334,925,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000224,compliance.submitted,218,ep_00132,0.888,60,2,0,1,0,1,627.5,660,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_003669,invoice.rejected,169,ep_00429,0.999,200,1,0,0,0,1,568.0,568,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_006244,invoice.paid,349,ep_00300,0.956,200,4,0,0,4,0,526.25,944,0.0,0.0,3,0.0,1.0,0,False,False,False,True
evt_013471,compliance.submitted,273,ep_00218,0.852,30,3,1,2,0,1,465.6666666666667,578,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_006438,invoice.rejected,203,ep_00563,0.985,30,3,1,2,0,1,311.6666666666667,606,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_003938,invoice.validated,151,ep_00041,0.969,30,2,0,2,0,0,444.5,792,0.0,0.0,1,0.0,1.0,0,False,False,False,True
evt_012802,invoice.rejected,231,ep_00031,0.808,100,4,0,0,4,0,629.25,923,0.0,0.0,3,0.0,1.0,0,False,False,False,True
evt_000842,compliance.failed,379,ep_00176,0.979,500,2,0,2,0,0,879.0,1127,0.0,0.0,1,0.0,1.0,0,False,True,False,False
evt_014998,invoice.paid,381,ep_00586,0.91,100,6,0,0,6,0,734.5,1215,1.0,0.0,5,0.0,1.0,0,False,False,True,False
evt_011961,invoice.created,247,ep_00479,0.999,30,1,0,0,0,1,566.0,566,1.0,1.0,0,0.0,0.0,1,False,False,True,False
evt_001752,invoice.created,234,ep_00304,0.953,200,5,0,0,5,0,643.6,907,0.0,0.0,4,0.0,1.0,0,False,False,False,True
evt_010280,invoice.created,848,ep_00425,0.957,500,3,0,0,2,1,827.6666666666666,861,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_001719,invoice.created,498,ep_00501,0.991,60,5,0,0,5,0,542.6,696,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_010069,invoice.validated,82,ep_00122,0.771,200,3,1,2,0,1,640.0,753,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_013753,compliance.submitted,179,ep_00423,0.85,30,3,0,0,2,1,306.3333333333333,605,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_010891,compliance.submitted,651,ep_00054,0.953,60,3,0,0,2,1,702.6666666666666,804,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_013651,invoice.created,20,ep_00577,0.908,200,3,1,2,0,1,647.6666666666666,773,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_004354,invoice.validated,260,ep_00403,0.881,100,1,0,0,0,1,575.0,575,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010036,invoice.paid,561,ep_00235,0.999,500,3,1,2,0,1,568.0,925,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_014527,invoice.validated,231,ep_00405,0.826,200,1,0,0,0,1,786.0,786,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_006085,invoice.created,363,ep_00333,0.889,30,6,0,6,0,0,754.0,947,0.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_005874,compliance.submitted,424,ep_00301,0.781,100,1,0,0,0,1,853.0,853,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003594,invoice.rejected,568,ep_00347,0.706,30,1,0,0,0,1,185.0,185,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010913,compliance.submitted,106,ep_00114,0.999,60,3,0,2,0,1,654.3333333333334,753,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_005968,invoice.paid,175,ep_00251,0.729,500,3,0,0,2,1,817.0,1060,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_001318,invoice.paid,125,ep_00171,0.773,200,1,0,0,0,1,795.0,795,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009563,invoice.created,329,ep_00330,0.955,500,3,1,2,0,1,613.3333333333334,819,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_007725,invoice.paid,385,ep_00237,0.637,60,3,0,2,0,1,472.6666666666667,803,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_007837,compliance.submitted,442,ep_00236,0.956,100,1,0,0,0,1,1064.0,1064,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009755,invoice.rejected,363,ep_00179,0.848,100,1,0,0,0,1,511.0,511,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_006315,compliance.failed,204,ep_00572,0.999,100,3,0,2,0,1,584.6666666666666,1056,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_008896,invoice.validated,468,ep_00167,0.979,200,3,1,2,0,1,472.6666666666667,606,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_dup_4912369b,invoice.paid,716,ep_00064,0.736,100,1,0,0,0,1,658.0,658,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_004094,invoice.created,193,ep_00251,0.729,500,3,1,2,0,1,838.6666666666666,970,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_003216,invoice.created,174,ep_00489,0.999,60,1,0,0,0,1,560.0,560,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004971,invoice.rejected,293,ep_00525,0.788,100,2,0,0,2,0,897.0,1088,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_009838,invoice.validated,294,ep_00082,0.923,500,3,1,2,0,1,622.3333333333334,819,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_012859,compliance.failed,318,ep_00176,0.979,500,3,0,0,2,1,415.6666666666667,606,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_002997,invoice.created,60,ep_00275,0.762,60,3,1,2,0,1,745.0,1034,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_010524,compliance.submitted,276,ep_00408,0.863,100,1,0,0,0,1,187.0,187,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009121,invoice.validated,153,ep_00072,0.999,500,1,0,0,0,1,520.0,520,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_008729,invoice.rejected,142,ep_00091,0.892,200,1,0,0,0,1,570.0,570,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_001966,invoice.paid,204,ep_00370,0.787,500,1,0,0,0,1,552.0,552,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013634,compliance.submitted,215,ep_00241,0.785,100,5,0,0,5,0,580.0,1105,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_013186,compliance.failed,172,ep_00002,0.863,200,3,0,0,2,1,594.3333333333334,662,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_014653,invoice.created,418,ep_00508,0.776,30,1,0,0,0,1,779.0,779,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009056,compliance.submitted,271,ep_00520,0.97,60,4,0,4,0,0,501.0,857,0.0,0.0,3,0.0,1.0,0,False,True,False,False
evt_dup_4aedd40a,invoice.validated,582,ep_00490,0.986,200,2,0,1,0,1,858.5,869,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_004903,compliance.submitted,410,ep_00453,0.762,500,3,0,0,2,1,710.3333333333334,958,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_004118,compliance.submitted,165,ep_00309,0.946,30,3,0,0,2,1,661.6666666666666,741,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_010657,invoice.created,74,ep_00040,0.904,100,1,0,0,0,1,557.0,557,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011825,invoice.paid,122,ep_00302,0.813,30,1,0,0,0,1,748.0,748,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_014039,invoice.validated,86,ep_00244,0.984,200,3,0,0,2,1,965.3333333333334,1479,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_006131,invoice.rejected,241,ep_00487,0.802,100,3,0,0,2,1,646.3333333333334,833,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_000566,compliance.submitted,246,ep_00427,0.764,30,1,0,0,0,1,842.0,842,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013087,invoice.created,51,ep_00018,0.918,60,1,0,0,0,1,353.0,353,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003444,invoice.rejected,148,ep_00045,0.703,60,1,0,0,0,1,359.0,359,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_007699,invoice.created,127,ep_00361,0.942,500,1,0,0,0,1,704.0,704,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_013805,compliance.submitted,442,ep_00451,0.872,500,3,0,2,0,1,544.3333333333334,851,0.0,0.0,2,0.0,0.6666666666666666,1,True,False,False,False
evt_008365,compliance.failed,195,ep_00033,0.878,60,3,1,2,0,1,428.6666666666667,492,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_011587,invoice.created,146,ep_00170,0.79,100,2,0,1,0,1,879.5,1043,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_000752,compliance.submitted,391,ep_00145,0.911,100,3,0,0,2,1,403.6666666666667,524,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_002672,invoice.validated,203,ep_00329,0.955,500,1,0,0,0,1,67.0,67,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_dup_9de08b5b,invoice.paid,748,ep_00483,0.687,500,2,0,1,0,1,609.5,828,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_005040,invoice.validated,492,ep_00435,0.999,500,3,0,0,2,1,610.0,892,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_005816,compliance.submitted,206,ep_00054,0.953,60,1,0,0,0,1,1015.0,1015,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_005303,compliance.failed,664,ep_00462,0.884,100,1,0,0,0,1,961.0,961,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013926,invoice.created,47,ep_00348,0.711,100,3,1,2,0,1,540.6666666666666,931,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_012946,invoice.created,299,ep_00386,0.898,60,1,0,0,0,1,438.0,438,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_012570,compliance.submitted,531,ep_00408,0.863,100,1,0,0,0,1,344.0,344,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_005148,compliance.submitted,124,ep_00518,0.763,100,2,0,2,0,0,623.5,629,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_003429,invoice.paid,135,ep_00451,0.872,500,1,0,0,0,1,267.0,267,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_001200,invoice.validated,71,ep_00402,0.808,30,3,1,2,0,1,274.0,642,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
