event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_000758,failed,payload_too_large,True,reduce_payload
evt_000759,delivered,none,True,none
evt_000760,recovered,invalid_signature,False,rotate_signature
evt_000762,delivered,none,True,none
evt_000763,duplicate,duplicate_event,False,avoid_replay
evt_000764,delivered,none,True,none
evt_000765,delivered,none,True,none
evt_000766,expired,endpoint_deleted,False,contact_customer
evt_000767,delivered,none,True,none
evt_000772,expired,endpoint_deleted,False,contact_customer
evt_000773,recovered,malformed_response,False,inspect_endpoint
evt_000774,delivered,none,True,none
evt_000775,delivered,none,True,none
evt_000777,delivered,none,True,none
evt_000778,expired,endpoint_deleted,False,contact_customer
evt_000780,delivered,none,True,none
evt_000781,recovered,none,False,monitor_endpoint
evt_000782,recovered,invalid_signature,False,rotate_signature
evt_000783,failed,payload_too_large,True,reduce_payload
evt_000784,recovered,none,False,monitor_endpoint
evt_000786,recovered,none,False,monitor_endpoint
evt_000787,failed,payload_too_large,True,reduce_payload
evt_000788,delivered,none,True,none
evt_000789,recovered,none,False,monitor_endpoint
evt_000790,recovered,customer_endpoint_down,False,retry_later
evt_000791,delivered,none,True,none
evt_000793,recovered,rate_limited,False,exponential_backoff
evt_000795,delivered,none,True,none
evt_000796,delivered,none,True,none
evt_000797,recovered,customer_endpoint_down,False,retry_later
evt_000798,delivered,none,True,none
evt_000799,delivered,none,True,none
evt_000800,recovered,none,False,monitor_endpoint
evt_000801,recovered,none,False,monitor_endpoint
evt_000802,delivered,none,True,none
evt_000803,delivered,none,True,none
evt_000804,delivered,none,True,none
evt_000806,recovered,rate_limited,False,exponential_backoff
evt_000808,expired,endpoint_deleted,False,contact_customer
evt_000809,recovered,none,False,monitor_endpoint
evt_000810,failed,payload_too_large,True,reduce_payload
evt_000811,delivered,none,True,none
evt_000812,failed,payload_too_large,True,reduce_payload
evt_000813,delivered,none,True,none
evt_000814,recovered,malformed_response,False,inspect_endpoint
evt_000816,delivered,none,True,none
evt_000817,delivered,none,True,none
evt_000818,delivered,none,True,none
evt_000819,delivered,none,True,none
evt_000820,duplicate,duplicate_event,False,avoid_replay
evt_000821,delivered,none,True,none
evt_000822,recovered,malformed_response,False,inspect_endpoint
evt_000827,recovered,customer_endpoint_down,False,retry_later
evt_000829,recovered,none,False,monitor_endpoint
evt_000830,recovered,rate_limited,False,exponential_backoff
evt_000832,delivered,none,True,none
evt_000834,delivered,none,True,none
evt_000835,delivered,none,True,none
evt_000836,recovered,rate_limited,False,exponential_backoff
evt_000837,delivered,none,True,none
evt_000838,delivered,none,True,none
evt_000839,recovered,customer_endpoint_down,False,retry_later
evt_000840,delivered,none,True,none
evt_000841,delivered,none,True,none
evt_000842,failed,customer_endpoint_down,True,investigate_endpoint
evt_000843,delivered,none,True,none
evt_000844,delivered,none,True,none
evt_000845,failed,customer_endpoint_down,True,investigate_endpoint
evt_000848,recovered,none,False,monitor_endpoint
evt_000849,recovered,customer_endpoint_down,False,retry_later
evt_000850,recovered,customer_endpoint_down,False,retry_later
evt_000851,failed,payload_too_large,True,reduce_payload
evt_000853,recovered,malformed_response,False,inspect_endpoint
evt_000856,delivered,none,True,none
evt_000857,recovered,none,False,monitor_endpoint
evt_000858,recovered,invalid_signature,False,rotate_signature
evt_000859,delivered,none,True,none
evt_000860,failed,customer_endpoint_down,True,investigate_endpoint
evt_000862,delivered,none,True,none
evt_000863,recovered,none,False,monitor_endpoint
evt_000865,delivered,none,True,none
evt_000866,recovered,customer_endpoint_down,False,retry_later
evt_000867,recovered,rate_limited,False,exponential_backoff
evt_000868,expired,endpoint_deleted,False,contact_customer
evt_000869,delivered,none,True,none
evt_000870,failed,customer_endpoint_down,True,investigate_endpoint
evt_000871,recovered,customer_endpoint_down,False,retry_later
evt_000872,delivered,none,True,none
evt_000873,delivered,none,True,none
evt_000874,delivered,none,True,none
evt_000875,delivered,none,True,none
evt_000876,delivered,none,True,none
evt_000878,recovered,none,False,monitor_endpoint
evt_000880,delivered,none,True,none
evt_000881,delivered,none,True,none
evt_000882,delivered,none,True,none
evt_000883,delivered,none,True,none
evt_000884,recovered,malformed_response,False,inspect_endpoint
evt_000885,recovered,none,False,monitor_endpoint
evt_000886,recovered,none,False,monitor_endpoint
evt_000887,recovered,none,False,monitor_endpoint
evt_000888,delivered,none,True,none
evt_000889,delivered,none,True,none
evt_000890,delivered,none,True,none
evt_000891,recovered,none,False,monitor_endpoint
evt_000894,recovered,rate_limited,False,exponential_backoff
evt_000896,delivered,none,True,none
evt_000897,duplicate,duplicate_event,False,avoid_replay
evt_000898,delivered,none,True,none
evt_000899,recovered,rate_limited,False,exponential_backoff
evt_000901,recovered,invalid_signature,False,rotate_signature
evt_000902,recovered,rate_limited,False,exponential_backoff
evt_000903,recovered,customer_endpoint_down,False,retry_later
evt_000904,recovered,none,False,monitor_endpoint
evt_000905,delivered,none,True,none
evt_000906,delivered,none,True,none
evt_000907,recovered,malformed_response,False,inspect_endpoint
evt_000908,recovered,none,False,monitor_endpoint
evt_000909,recovered,invalid_signature,False,rotate_signature
evt_000910,recovered,invalid_signature,False,rotate_signature
evt_000911,delivered,none,True,none
evt_000912,duplicate,duplicate_event,False,avoid_replay
evt_000913,delivered,none,True,none
evt_000914,delivered,none,True,none
evt_000915,recovered,invalid_signature,False,rotate_signature
evt_000916,failed,payload_too_large,True,reduce_payload
evt_000917,delivered,none,True,none
evt_000920,delivered,none,True,none
evt_000922,recovered,customer_endpoint_down,False,retry_later
evt_000924,delivered,none,True,none
evt_000926,failed,customer_endpoint_down,True,investigate_endpoint
evt_000927,delivered,none,True,none
evt_000928,recovered,none,False,monitor_endpoint
evt_000930,recovered,rate_limited,False,exponential_backoff
evt_000931,duplicate,duplicate_event,False,avoid_replay
evt_000932,recovered,none,False,monitor_endpoint
evt_000933,duplicate,duplicate_event,False,avoid_replay
evt_000935,duplicate,duplicate_event,False,avoid_replay
evt_000936,delivered,none,True,none
evt_000938,delivered,none,True,none
evt_000939,recovered,none,False,monitor_endpoint
evt_000940,recovered,customer_endpoint_down,False,retry_later
evt_000941,expired,endpoint_deleted,False,contact_customer
evt_000942,recovered,customer_endpoint_down,False,retry_later
evt_000943,duplicate,duplicate_event,False,avoid_replay
evt_000945,failed,customer_endpoint_down,True,investigate_endpoint
evt_000946,recovered,none,False,monitor_endpoint
evt_000947,delivered,none,True,none
evt_000948,delivered,none,True,none
evt_000949,recovered,customer_endpoint_down,False,retry_later
evt_000950,duplicate,duplicate_event,False,avoid_replay
evt_000953,recovered,rate_limited,False,exponential_backoff
evt_000958,delivered,none,True,none
evt_000959,delivered,none,True,none
evt_000961,delivered,none,True,none
evt_000962,recovered,none,False,monitor_endpoint
evt_000963,recovered,malformed_response,False,inspect_endpoint
evt_000965,delivered,none,True,none
evt_000966,recovered,customer_endpoint_down,False,retry_later
evt_000968,failed,customer_endpoint_down,True,investigate_endpoint
evt_000970,recovered,malformed_response,False,inspect_endpoint
evt_000971,delivered,none,True,none
evt_000972,recovered,customer_endpoint_down,False,retry_later
evt_000973,recovered,invalid_signature,False,rotate_signature
evt_000974,delivered,none,True,none
evt_000976,delivered,none,True,none
evt_000977,delivered,none,True,none
evt_000978,recovered,rate_limited,False,exponential_backoff
evt_000979,failed,payload_too_large,True,reduce_payload
evt_000980,delivered,none,True,none
evt_000982,recovered,none,False,monitor_endpoint
evt_000983,recovered,rate_limited,False,exponential_backoff
evt_000984,delivered,none,True,none
evt_000986,recovered,invalid_signature,False,rotate_signature
evt_000990,recovered,rate_limited,False,exponential_backoff
evt_000991,recovered,invalid_signature,False,rotate_signature
evt_000992,failed,customer_endpoint_down,True,investigate_endpoint
evt_000993,delivered,none,True,none
evt_000994,delivered,none,True,none
evt_000995,delivered,none,True,none
evt_000997,delivered,none,True,none
evt_000998,delivered,none,True,none
evt_000999,recovered,rate_limited,False,exponential_backoff
evt_001000,recovered,none,False,monitor_endpoint
evt_001002,recovered,customer_endpoint_down,False,retry_later
evt_001003,failed,payload_too_large,True,reduce_payload
evt_001004,expired,endpoint_deleted,False,contact_customer
evt_001005,recovered,invalid_signature,False,rotate_signature
evt_001006,failed,customer_endpoint_down,True,investigate_endpoint
evt_001007,duplicate,duplicate_event,False,avoid_replay
evt_001009,delivered,none,True,none
evt_001010,delivered,none,True,none
evt_001011,duplicate,duplicate_event,False,avoid_replay
evt_001012,recovered,rate_limited,False,exponential_backoff
evt_001014,recovered,invalid_signature,False,rotate_signature
evt_001015,delivered,none,True,none
evt_001018,recovered,invalid_signature,False,rotate_signature
evt_001019,delivered,none,True,none
evt_001020,recovered,malformed_response,False,inspect_endpoint
evt_001021,recovered,customer_endpoint_down,False,retry_later
evt_001023,recovered,invalid_signature,False,rotate_signature
evt_001024,recovered,invalid_signature,False,rotate_signature
evt_001025,failed,payload_too_large,True,reduce_payload
evt_001026,expired,endpoint_deleted,False,contact_customer
evt_001027,delivered,none,True,none
evt_001028,delivered,none,True,none
evt_001030,recovered,customer_endpoint_down,False,retry_later
evt_001031,delivered,none,True,none
evt_001032,failed,customer_endpoint_down,True,investigate_endpoint
evt_001033,delivered,none,True,none
evt_001034,recovered,malformed_response,False,inspect_endpoint
evt_001035,recovered,none,False,monitor_endpoint
evt_001036,recovered,malformed_response,False,inspect_endpoint
evt_001037,recovered,rate_limited,False,exponential_backoff
evt_001038,duplicate,duplicate_event,False,avoid_replay
evt_001039,recovered,customer_endpoint_down,False,retry_later
evt_001040,failed,payload_too_large,True,reduce_payload
evt_001042,delivered,none,True,none
evt_001043,delivered,none,True,none
evt_001044,delivered,none,True,none
evt_001045,recovered,rate_limited,False,exponential_backoff
evt_001047,recovered,customer_endpoint_down,False,retry_later
evt_001048,failed,payload_too_large,True,reduce_payload
evt_001050,recovered,none,False,monitor_endpoint
evt_001052,recovered,none,False,monitor_endpoint
evt_001053,failed,customer_endpoint_down,True,investigate_endpoint
evt_001054,failed,customer_endpoint_down,True,investigate_endpoint
evt_001055,delivered,none,True,none
evt_001056,delivered,none,True,none
evt_001057,delivered,none,True,none
evt_001058,recovered,none,False,monitor_endpoint
evt_001062,delivered,none,True,none
evt_001065,recovered,rate_limited,False,exponential_backoff
evt_001068,duplicate,duplicate_event,False,avoid_replay
evt_001069,recovered,rate_limited,False,exponential_backoff
evt_001071,recovered,malformed_response,False,inspect_endpoint
evt_001072,delivered,none,True,none
evt_001074,recovered,rate_limited,False,exponential_backoff
evt_001075,recovered,malformed_response,False,inspect_endpoint
evt_001076,delivered,none,True,none
evt_001077,delivered,none,True,none
evt_001079,duplicate,duplicate_event,False,avoid_replay
evt_001080,duplicate,duplicate_event,False,avoid_replay
evt_001081,delivered,none,True,none
evt_001083,failed,payload_too_large,True,reduce_payload
evt_001084,delivered,none,True,none
evt_001085,recovered,rate_limited,False,exponential_backoff
evt_001086,recovered,customer_endpoint_down,False,retry_later
evt_001087,recovered,malformed_response,False,inspect_endpoint
evt_001088,recovered,invalid_signature,False,rotate_signature
evt_001089,duplicate,duplicate_event,False,avoid_replay
evt_001090,delivered,none,True,none
evt_001091,recovered,customer_endpoint_down,False,retry_later
evt_001092,duplicate,duplicate_event,False,avoid_replay
evt_001093,expired,endpoint_deleted,False,contact_customer
evt_001094,delivered,none,True,none
evt_001095,delivered,none,True,none
evt_001096,delivered,none,True,none
evt_001097,expired,endpoint_deleted,False,contact_customer
evt_001098,delivered,none,True,none
evt_001100,recovered,invalid_signature,False,rotate_signature
evt_001102,recovered,invalid_signature,False,rotate_signature
evt_001103,recovered,malformed_response,False,inspect_endpoint
evt_001104,recovered,customer_endpoint_down,False,retry_later
evt_001105,recovered,customer_endpoint_down,False,retry_later
evt_001106,recovered,none,False,monitor_endpoint
evt_001107,delivered,none,True,none
evt_001108,failed,customer_endpoint_down,True,investigate_endpoint
evt_001109,recovered,rate_limited,False,exponential_backoff
evt_001110,recovered,customer_endpoint_down,False,retry_later
evt_001111,delivered,none,True,none
evt_001112,recovered,none,False,monitor_endpoint
evt_001113,expired,endpoint_deleted,False,contact_customer
evt_001114,delivered,none,True,none
evt_001115,duplicate,duplicate_event,False,avoid_replay
