event_id,replayed_at,replay_result,duplicate_detected,manually_triggered
evt_001936,2026-05-11 03:21:37.301715,recovered,False,True
evt_001940,2026-01-30 06:26:44.301775,recovered,False,True
evt_001941,2026-01-25 09:41:57.301790,duplicate_processed,False,True
evt_001947,2026-04-09 19:40:04.301889,success,False,True
evt_001948,2026-02-09 01:02:10.301907,recovered,False,False
evt_001954,2026-03-24 13:58:43.302001,unsafe,False,False
evt_001957,2026-05-15 15:01:32.302046,success,False,False
evt_001959,2026-05-05 10:23:33.302075,failed,False,True
evt_001965,2026-03-16 12:00:15.302166,success,False,True
evt_001969,2026-04-07 07:35:48.302233,failed,False,False
evt_001977,2026-04-15 05:59:05.302358,unsafe,False,True
evt_001986,2026-05-07 11:59:13.302498,failed,False,False
evt_001989,2026-02-11 10:04:53.302571,recovered,False,False
evt_002000,2026-03-19 09:03:03.302747,recovered,False,False
evt_002006,2026-02-25 09:06:52.302839,success,False,True
evt_002018,2026-02-14 08:37:23.303024,failed,False,True
evt_002029,2026-04-19 09:21:54.303191,failed,False,False
evt_002036,2026-03-29 13:41:53.303304,recovered,False,True
evt_002037,2026-01-29 13:32:08.303321,duplicate_processed,False,False
evt_002044,2026-02-19 15:06:51.303427,duplicate_processed,False,False
evt_002045,2026-02-02 05:42:15.303447,failed,False,False
evt_002046,2026-02-23 11:46:40.303466,success,False,False
evt_002057,2026-02-21 16:51:29.303649,unsafe,False,False
evt_002075,2026-04-19 03:14:12.303927,unsafe,False,True
evt_002089,2026-02-02 00:49:05.304142,unsafe,True,False
evt_002091,2026-04-15 20:43:15.304173,failed,False,True
evt_002092,2026-04-08 11:29:41.304187,success,False,True
evt_002093,2026-02-09 02:12:27.304202,failed,False,False
evt_002096,2026-04-01 00:53:37.304253,unsafe,False,False
evt_002099,2026-04-23 05:07:12.304299,unsafe,False,False
evt_002104,2026-03-06 18:44:12.304376,duplicate_processed,False,False
evt_002114,2026-01-26 13:27:19.304546,recovered,False,True
evt_002117,2026-03-10 19:29:49.304595,failed,False,False
evt_002119,2026-03-19 16:04:56.304626,duplicate_processed,False,False
evt_002121,2026-04-16 09:03:34.304655,unsafe,False,False
evt_002122,2026-04-02 01:03:27.304670,unsafe,False,False
evt_002131,2026-05-02 12:30:57.304812,unsafe,False,True
evt_002134,2026-04-04 19:07:26.304856,failed,False,False
evt_002135,2026-05-12 20:41:10.304871,recovered,False,True
evt_002136,2026-03-19 08:08:29.304886,unsafe,False,True
evt_002138,2026-02-17 14:50:30.304916,unsafe,False,False
evt_002143,2026-04-07 04:16:58.304999,unsafe,False,False
evt_002145,2026-01-21 18:31:58.305030,unsafe,False,False
evt_002157,2026-04-04 00:36:56.305211,duplicate_processed,False,False
evt_002159,2026-04-11 11:10:10.305244,duplicate_processed,True,True
evt_002163,2026-02-01 18:03:28.305309,success,False,False
evt_002169,2026-03-16 11:41:27.305401,duplicate_processed,False,True
evt_002172,2026-01-19 18:38:13.305446,unsafe,False,False
evt_002173,2026-04-07 01:46:31.305461,unsafe,False,False
evt_002178,2026-03-12 13:41:48.305569,unsafe,False,False
evt_002182,2026-01-23 05:22:00.305632,recovered,False,True
evt_002187,2026-04-16 06:22:26.305710,duplicate_processed,False,True
evt_002189,2026-02-12 01:19:30.305739,unsafe,False,False
evt_002202,2026-03-18 06:04:55.305950,duplicate_processed,False,False
evt_002206,2026-02-28 04:57:01.306021,success,False,False
evt_002208,2026-02-17 06:11:36.306052,unsafe,False,False
evt_002216,2026-03-07 08:12:09.306170,success,False,True
evt_002219,2026-02-01 10:31:24.306215,recovered,False,True
evt_002223,2026-01-27 08:12:54.306281,unsafe,False,False
evt_002231,2026-03-01 01:30:09.306400,duplicate_processed,False,False
evt_002234,2026-04-07 09:09:15.306449,duplicate_processed,False,False
evt_002237,2026-03-22 07:12:32.306496,recovered,False,False
evt_002240,2026-02-02 14:54:17.306575,duplicate_processed,False,False
evt_002243,2026-03-22 21:18:54.306623,unsafe,False,True
evt_002247,2026-03-08 16:27:39.306683,unsafe,False,True
evt_002254,2026-03-11 02:11:01.306794,recovered,False,True
evt_002257,2026-02-26 18:11:32.306839,unsafe,False,False
evt_002273,2026-02-21 23:38:16.307084,unsafe,False,False
evt_002274,2026-01-23 15:29:11.307100,success,False,False
evt_002280,2026-04-17 12:30:06.307192,recovered,False,False
evt_002283,2026-05-01 11:24:11.307237,failed,False,True
evt_002284,2026-04-20 08:38:51.307252,failed,False,False
evt_002285,2026-02-10 04:22:35.307270,recovered,False,True
evt_002287,2026-03-13 20:23:52.307303,success,False,True
evt_002293,2026-03-04 16:58:02.307394,duplicate_processed,False,True
evt_002295,2026-05-09 14:56:21.307424,recovered,False,False
evt_002302,2026-02-08 05:32:16.307557,duplicate_processed,False,False
evt_002310,2026-03-01 11:41:18.307677,recovered,False,True
evt_002332,2026-03-06 20:49:27.308013,recovered,False,False
evt_002333,2026-04-21 17:38:24.308031,failed,False,True
evt_002336,2026-04-01 02:05:16.308076,duplicate_processed,False,True
evt_002338,2026-03-29 05:44:23.308113,unsafe,True,False
evt_002344,2026-04-15 16:28:13.308207,duplicate_processed,False,False
evt_002352,2026-04-06 07:09:12.308336,failed,False,False
evt_002361,2026-03-15 19:25:57.308484,unsafe,False,False
evt_002363,2026-03-12 02:54:53.308544,duplicate_processed,True,False
evt_002366,2026-05-16 13:59:23.308611,failed,False,False
evt_002368,2026-04-04 12:13:05.308641,recovered,False,True
evt_002369,2026-03-09 16:02:40.308656,duplicate_processed,False,False
evt_002372,2026-03-20 23:21:30.308705,recovered,False,False
evt_002373,2026-05-01 13:18:51.308721,failed,False,True
evt_002380,2026-02-15 05:01:24.308828,success,False,False
evt_002384,2026-03-18 07:42:32.308897,success,False,True
evt_002389,2026-03-05 22:20:31.308975,failed,False,True
evt_002391,2026-03-22 02:12:22.309006,duplicate_processed,False,True
evt_002398,2026-03-30 13:43:35.309123,success,False,True
evt_002408,2026-05-03 04:34:34.309280,unsafe,False,True
evt_002422,2026-01-26 19:33:19.309497,duplicate_processed,False,True
evt_002428,2026-02-26 03:00:15.309605,success,False,True
evt_002429,2026-03-04 07:15:19.309624,failed,False,False
evt_002433,2026-03-18 16:23:30.309684,unsafe,False,False
evt_002455,2026-05-01 01:52:54.310038,success,False,False
evt_002456,2026-03-30 07:03:41.310053,duplicate_processed,False,False
evt_002457,2026-01-18 01:25:20.310071,recovered,False,True
evt_002460,2026-05-08 12:35:50.310117,unsafe,False,False
evt_002461,2026-04-15 02:20:18.310135,failed,False,True
evt_002470,2026-03-20 18:10:24.310274,success,False,False
evt_002471,2026-03-05 11:20:42.310289,failed,False,False
evt_002473,2026-04-06 05:18:23.310319,recovered,False,False
evt_002481,2026-04-21 14:56:07.310445,recovered,False,False
evt_002482,2026-01-23 17:14:11.310460,unsafe,True,False
evt_002487,2026-02-19 21:31:38.310552,success,False,False
evt_002489,2026-04-06 23:50:56.310583,unsafe,False,True
evt_002490,2026-03-13 23:37:01.310598,duplicate_processed,True,True
evt_002506,2026-01-19 08:29:53.310851,success,False,False
evt_002510,2026-03-08 08:20:25.310914,duplicate_processed,False,True
evt_002518,2026-02-14 07:36:38.311037,unsafe,False,False
evt_002523,2026-05-12 01:17:46.311112,unsafe,False,False
evt_002529,2026-03-26 01:38:44.311205,failed,False,False
evt_002530,2026-03-06 16:39:39.311220,failed,False,True
evt_002531,2026-04-23 08:44:01.311235,unsafe,True,True
evt_002542,2026-03-20 06:01:26.311409,success,False,True
evt_002543,2026-03-28 12:13:04.311428,duplicate_processed,True,False
evt_002545,2026-04-03 10:33:12.311461,success,False,False
evt_002546,2026-04-23 10:27:33.311476,failed,False,False
evt_002550,2026-04-19 14:34:11.311556,recovered,False,True
evt_002555,2026-04-19 14:35:46.311641,success,False,True
evt_002556,2026-02-27 15:49:16.311660,recovered,False,False
evt_002559,2026-05-07 15:51:48.311706,recovered,False,False
evt_002564,2026-01-31 02:46:50.311782,failed,False,True
evt_002569,2026-02-22 18:24:17.311857,duplicate_processed,False,True
evt_002572,2026-01-19 20:45:54.311908,unsafe,False,False
evt_002573,2026-01-23 20:15:08.311924,recovered,False,False
evt_002582,2026-03-21 07:13:03.312059,duplicate_processed,False,False
evt_002590,2026-03-04 08:51:34.312181,success,False,True
evt_002592,2026-02-15 18:06:46.312215,success,False,False
evt_002594,2026-03-14 10:38:10.312244,failed,False,False
evt_002596,2026-03-02 07:19:39.312274,success,False,False
evt_002597,2026-05-09 14:21:35.312317,unsafe,True,True
evt_002610,2026-04-03 14:46:39.312544,failed,False,True
evt_002616,2026-03-31 17:37:25.312686,unsafe,False,False
evt_002618,2026-02-25 14:39:53.312717,success,False,False
evt_002625,2026-01-29 20:51:04.312830,duplicate_processed,False,False
evt_002626,2026-04-20 20:50:06.312845,duplicate_processed,False,False
evt_002628,2026-01-25 20:27:50.312879,recovered,False,False
evt_002646,2026-04-03 13:32:53.313160,success,False,True
evt_002658,2026-03-08 05:59:00.313350,duplicate_processed,True,False
evt_002662,2026-03-07 18:26:10.313410,duplicate_processed,False,True
evt_002663,2026-02-04 08:39:00.313425,unsafe,False,True
evt_002673,2026-02-21 13:48:54.313604,duplicate_processed,False,True
evt_002676,2026-02-18 12:16:00.313649,failed,False,True
evt_002681,2026-03-28 04:59:14.313724,recovered,False,False
evt_002703,2026-01-25 13:21:33.314069,unsafe,False,True
evt_002706,2026-05-11 15:18:21.314114,recovered,False,False
evt_002726,2026-02-09 04:37:18.314425,failed,False,True
evt_002730,2026-01-19 18:02:05.314489,recovered,False,False
evt_002731,2026-03-13 21:39:53.314504,recovered,False,False
evt_002735,2026-05-01 20:31:35.314585,success,False,False
evt_002739,2026-02-07 15:20:41.314645,success,False,False
evt_002765,2026-02-21 01:54:49.315055,success,False,True
evt_002780,2026-05-13 21:32:26.315286,duplicate_processed,False,True
evt_002782,2026-04-11 23:15:15.315316,duplicate_processed,False,False
evt_002784,2026-01-21 11:04:45.315347,success,False,True
evt_002792,2026-05-06 02:36:06.315469,duplicate_processed,False,True
evt_002795,2026-01-26 13:04:22.315531,recovered,False,False
evt_002804,2026-01-29 08:23:53.315678,duplicate_processed,False,True
evt_002807,2026-05-17 21:47:27.315731,unsafe,False,True
evt_002809,2026-03-21 20:54:33.315761,unsafe,False,True
evt_002810,2026-05-11 01:23:27.315776,recovered,False,False
evt_002812,2026-03-21 13:12:32.315815,duplicate_processed,False,True
evt_002816,2026-02-05 19:47:55.315876,unsafe,False,False
evt_002819,2026-03-19 21:27:52.315921,unsafe,False,True
evt_002823,2026-03-13 02:00:16.315981,failed,False,False
evt_002824,2026-05-13 00:18:03.315996,unsafe,False,True
evt_002825,2026-02-02 23:32:31.316014,unsafe,False,True
evt_002828,2026-02-11 20:07:46.316065,unsafe,False,True
evt_002832,2026-04-03 23:30:40.316126,duplicate_processed,False,True
evt_002837,2026-03-23 12:39:39.316201,unsafe,False,True
evt_002841,2026-02-16 13:21:32.316261,failed,False,False
evt_002849,2026-04-04 00:50:17.316394,unsafe,False,False
evt_002856,2026-03-24 09:10:32.316498,duplicate_processed,False,False
evt_002858,2026-02-15 21:04:38.316550,success,False,False
evt_002859,2026-04-26 06:17:05.316573,duplicate_processed,False,False
evt_002860,2026-05-16 00:38:25.316589,duplicate_processed,False,True
evt_002868,2026-01-18 00:57:18.316831,recovered,False,True
evt_002881,2026-01-31 17:06:24.317054,success,False,False
evt_002884,2026-05-01 09:03:51.317108,success,False,False
evt_002889,2026-04-29 11:50:09.317187,recovered,False,True
evt_002892,2026-02-28 08:23:17.317251,success,False,False
evt_002893,2026-05-11 12:50:43.317266,failed,False,True
evt_002895,2026-03-29 09:00:53.317296,recovered,False,False
evt_002896,2026-01-18 13:29:48.317311,success,False,False
evt_002897,2026-03-23 21:15:40.317326,recovered,False,True
evt_002899,2026-05-06 06:07:23.317356,unsafe,False,True
evt_002900,2026-05-04 19:41:44.317371,recovered,False,False
evt_002909,2026-02-05 19:22:01.317512,unsafe,False,False
evt_002917,2026-01-18 14:50:15.317660,unsafe,False,True
evt_002918,2026-03-28 19:09:53.317675,success,False,True
evt_002935,2026-02-26 21:29:08.317937,unsafe,False,False
evt_002948,2026-05-04 10:12:39.318237,recovered,False,False
evt_002950,2026-04-27 15:41:33.318267,success,False,False
evt_002953,2026-05-16 06:16:29.318312,success,False,False
evt_002955,2026-03-22 09:53:17.318348,duplicate_processed,False,False
evt_002962,2026-03-02 11:33:27.318456,success,False,False
evt_002965,2026-02-06 00:40:24.318580,duplicate_processed,False,False
evt_002966,2026-02-12 23:17:32.318607,recovered,False,False
evt_002978,2026-03-04 08:20:40.318837,duplicate_processed,False,True
evt_002979,2026-02-27 15:27:36.318852,unsafe,False,False
evt_002983,2026-04-18 23:31:39.318915,duplicate_processed,False,False
evt_002984,2026-02-20 08:45:27.318930,success,False,False
evt_002996,2026-02-13 05:50:52.319203,duplicate_processed,False,False
evt_002997,2026-02-10 23:02:42.319234,unsafe,False,False
evt_002998,2026-05-02 04:17:25.319259,unsafe,False,True
evt_003005,2026-01-19 07:41:02.319394,duplicate_processed,False,False
evt_003011,2026-04-25 04:12:21.319483,unsafe,False,False
evt_003018,2026-02-03 19:02:15.319630,unsafe,False,True
evt_003019,2026-04-05 08:41:36.319649,duplicate_processed,False,False
evt_003026,2026-01-25 14:49:32.319855,failed,False,False
evt_003029,2026-02-21 05:00:22.319919,duplicate_processed,False,True
evt_003030,2026-04-27 04:58:03.319934,duplicate_processed,False,True
evt_003037,2026-04-17 22:01:59.320044,failed,False,False
evt_003039,2026-03-14 08:24:06.320073,unsafe,False,True
evt_003045,2026-02-06 18:40:00.320168,duplicate_processed,False,True
evt_003054,2026-05-14 07:09:39.320329,success,False,True
evt_003055,2026-02-24 03:27:11.320363,duplicate_processed,False,True
evt_003056,2026-03-01 08:13:21.320389,duplicate_processed,False,True
evt_003058,2026-04-24 17:46:36.320438,success,False,False
evt_003064,2026-04-24 03:38:44.320585,success,False,True
evt_003069,2026-04-05 08:42:58.320670,unsafe,False,True
evt_003075,2026-01-25 00:39:49.320789,duplicate_processed,False,False
evt_003076,2026-03-23 09:04:41.320823,duplicate_processed,False,False
evt_003080,2026-05-14 08:30:08.320932,duplicate_processed,False,True
evt_003085,2026-04-20 18:37:30.321016,duplicate_processed,False,True
evt_003086,2026-02-28 01:31:28.321031,recovered,False,True
evt_003087,2026-01-25 03:39:31.321046,failed,False,True
evt_003090,2026-04-30 15:17:37.321091,duplicate_processed,True,False
evt_003095,2026-04-15 10:11:17.321165,duplicate_processed,False,False
evt_003097,2026-05-08 21:00:55.321195,success,False,False
evt_003099,2026-04-15 14:02:31.321231,success,False,True
evt_003100,2026-03-29 04:22:37.321246,duplicate_processed,False,False
evt_003106,2026-01-22 00:41:24.321336,duplicate_processed,True,True
evt_003111,2026-02-14 01:18:59.321411,success,False,False
evt_003119,2026-02-14 20:26:42.321578,duplicate_processed,False,True
evt_003121,2026-02-24 05:57:39.321610,recovered,False,False
evt_003122,2026-05-11 06:03:08.321625,success,False,True
evt_003124,2026-03-01 19:32:53.321655,success,False,True
evt_003126,2026-02-08 02:57:17.321685,duplicate_processed,False,False
evt_003128,2026-01-21 23:37:20.321716,unsafe,True,True
evt_003130,2026-01-30 16:46:56.321750,recovered,False,False
evt_003140,2026-04-29 10:52:57.321906,success,False,False
evt_003141,2026-02-24 22:39:46.321921,success,False,True
evt_003150,2026-02-19 11:34:16.322059,duplicate_processed,False,True
evt_003151,2026-03-15 23:22:06.322074,duplicate_processed,False,False
evt_003154,2026-02-13 12:25:48.322119,failed,False,True
evt_003165,2026-04-10 02:38:19.322289,recovered,False,False
evt_003168,2026-01-21 01:24:34.322337,duplicate_processed,False,False
evt_003172,2026-03-09 10:21:56.322397,recovered,False,False
evt_003177,2026-01-21 08:03:33.322475,unsafe,True,False
evt_003179,2026-03-03 19:17:36.322508,unsafe,False,True
evt_003181,2026-02-11 18:27:27.322585,failed,False,True
evt_003183,2026-03-12 17:29:54.322617,duplicate_processed,True,False
evt_003190,2026-05-09 07:37:56.322722,success,False,False
evt_003205,2026-03-21 08:35:12.322957,unsafe,False,False
evt_003214,2026-02-09 23:59:21.323095,success,False,False
evt_003215,2026-01-31 16:02:32.323113,recovered,False,True
evt_003216,2026-04-21 21:36:59.323128,recovered,False,True
evt_003223,2026-01-21 01:41:55.323243,failed,False,False
evt_003228,2026-03-03 10:19:40.323327,duplicate_processed,False,False
evt_003234,2026-04-25 20:14:43.323416,duplicate_processed,False,True
evt_003236,2026-03-20 04:47:16.323449,failed,False,True
evt_003239,2026-02-12 22:03:31.323493,recovered,False,True
evt_003253,2026-02-06 17:14:04.323756,recovered,False,False
evt_003254,2026-02-26 05:47:49.323775,success,False,True
evt_003255,2026-03-17 21:36:48.323792,failed,False,True
evt_003256,2026-02-04 15:36:17.323807,failed,False,False
evt_003259,2026-04-15 15:08:39.323861,unsafe,False,True
evt_003270,2026-04-09 20:43:57.324041,unsafe,False,True
evt_003272,2026-03-22 03:32:23.324072,unsafe,False,True
evt_003281,2026-03-22 17:53:07.324223,success,False,True
evt_003285,2026-02-06 06:10:30.324287,failed,False,True
evt_003294,2026-05-08 21:07:52.324430,duplicate_processed,False,True
evt_003295,2026-02-18 17:36:33.324478,duplicate_processed,False,True
evt_003300,2026-05-09 21:21:58.324585,recovered,False,True
evt_003309,2026-03-06 12:50:22.324729,success,False,False
evt_003314,2026-05-06 00:00:20.324808,recovered,False,True
evt_003317,2026-05-12 15:04:53.324854,success,False,True
evt_003320,2026-05-13 19:18:30.324903,failed,False,False
evt_003322,2026-02-14 16:51:22.324936,failed,False,True
evt_003324,2026-02-28 02:44:09.324966,success,False,True
evt_003325,2026-02-15 19:27:35.324981,unsafe,False,True
evt_003326,2026-04-10 05:18:27.324996,duplicate_processed,False,True
evt_003330,2026-02-10 08:25:16.325056,failed,False,True
